municipio,ibge_code,year,week,date,cases,rainfall_lag,temperature_lag,fitted_mu,nb_size,nb_variance,pearson_residual,residual_direction
angra dos reis,3300100,2018,31,2018-07-30,1,11.492099,14.4285714286,1.21594325304351,0.978497577725951,2.72695158692016,-0.13076783258686,overpredicted
angra dos reis,3300100,2018,32,2018-08-06,2,12.7645685,12.0714285714,1.59303197928589,0.978497577725951,4.18654978126686,0.198898795975251,underpredicted
angra dos reis,3300100,2018,33,2018-08-13,1,10.5838271,13,1.70405560707325,0.978497577725951,4.67167206121544,-0.325739771288421,overpredicted
angra dos reis,3300100,2018,34,2018-08-20,0,12.4196291,10.4285714286,0.656369827434359,0.978497577725951,1.09665844967852,-0.626776802089933,overpredicted
angra dos reis,3300100,2018,35,2018-08-27,1,14.1467897,18.0095237143,1.38144035449573,0.978497577725951,3.33175428114276,-0.2089729892518,overpredicted
angra dos reis,3300100,2018,36,2018-09-03,2,16.6288892,21.1904761428571,2.41959247448935,0.978497577725951,8.40267089580879,-0.14475014697874,overpredicted
angra dos reis,3300100,2018,37,2018-09-10,2,11.3385186,19.7142857142857,1.61394580520518,0.978497577725951,4.27600764514662,0.186693431924405,underpredicted
angra dos reis,3300100,2018,38,2018-09-17,2,11.9846914,19.5238094285714,0.883529851975514,0.978497577725951,1.68130903620821,0.861040029061233,underpredicted
angra dos reis,3300100,2018,39,2018-09-24,4,10.5760494,15.495238,1.39696789874023,0.978497577725951,3.39137172204458,1.41348702629733,underpredicted
angra dos reis,3300100,2018,40,2018-10-01,3,13.3567902,14.6428571428571,1.93859764641291,0.978497577725951,5.77934382731986,0.441510239389584,underpredicted
angra dos reis,3300100,2018,41,2018-10-08,4,14.3241974,15.0714285714286,1.87893773609424,0.978497577725951,5.48692522270986,0.90550092159978,underpredicted
angra dos reis,3300100,2018,42,2018-10-15,6,22.4941969,14.6632652857143,2.2292294914189,0.978497577725951,7.30789727612709,1.39487048473939,underpredicted
angra dos reis,3300100,2018,43,2018-10-22,5,23.0971609,17.025974,3.28164106409349,0.978497577725951,14.2874609237322,0.4546072504041,underpredicted
angra dos reis,3300100,2018,44,2018-10-29,12,27.578395,17.0238094286,2.81222126365133,0.978497577725951,10.8946004291802,2.78358748002633,underpredicted
angra dos reis,3300100,2018,45,2018-11-05,0,33.4193818,19.7142857143,3.97315928634357,0.978497577725951,20.1060502346739,-0.886079307972438,overpredicted
angra dos reis,3300100,2018,46,2018-11-12,6,37.946048,20.2857142857,5.32644224521612,0.978497577725951,34.320879878427,0.114972939214167,underpredicted
angra dos reis,3300100,2018,47,2018-11-19,4,36.899136,23.8053374286,6.12014229198188,0.978497577725951,44.3993803061976,-0.318182694283091,overpredicted
angra dos reis,3300100,2018,48,2018-11-26,2,37.163952,23.2430067143,12.445765068745,0.978497577725951,170.746686473556,-0.799399940944844,overpredicted
angra dos reis,3300100,2018,49,2018-12-03,2,43.463952,19.3571428571,1.47644533013297,0.978497577725951,3.70423910550192,0.272027325406325,underpredicted
angra dos reis,3300100,2018,50,2018-12-10,1,38.630616,19.2142857143,6.89650018120654,0.978497577725951,55.5033805987505,-0.791470255709415,overpredicted
angra dos reis,3300100,2018,51,2018-12-17,7,47.049751,18.5714285714,3.94473673121173,0.978497577725951,19.8476354534906,0.685794900803308,underpredicted
angra dos reis,3300100,2018,52,2018-12-24,7,54.118645,22.1428571429,3.85778026247327,0.978497577725951,19.0672901195293,0.719601508263781,underpredicted
angra dos reis,3300100,2019,1,2018-12-31,6,52.045185,18.8571428571,5.33431362801851,0.978497577725951,34.4145101760711,0.113474654684648,underpredicted
angra dos reis,3300100,2019,2,2019-01-07,9,52.104691,21.4505492857,4.95987606340399,0.978497577725951,30.1008382122318,0.736385779536207,underpredicted
angra dos reis,3300100,2019,3,2019-01-14,8,54.326916,20.7582418571,16.4620830600078,0.978497577725951,293.417473490717,-0.494008358615892,overpredicted
angra dos reis,3300100,2019,4,2019-01-21,3,55.169136,27.813187,25.3781604567444,0.978497577725951,683.582169162678,-0.855911813348702,overpredicted
angra dos reis,3300100,2019,5,2019-01-28,7,58.153581,28.8571424286,19.5908980701861,0.978497577725951,411.828238185414,-0.620438368464877,overpredicted
angra dos reis,3300100,2019,6,2019-02-04,4,61.945681,22.7967032857,22.6627533278662,0.978497577725951,547.549477721529,-0.797561224291176,overpredicted
angra dos reis,3300100,2019,7,2019-02-11,8,65.725681,23.095238,18.8788494755318,0.978497577725951,383.121915205031,-0.555794788443613,overpredicted
angra dos reis,3300100,2019,8,2019-02-18,8,67.983088,22.4285714286,9.00939716275651,0.978497577725951,91.9623232445195,-0.105258484429629,overpredicted
angra dos reis,3300100,2019,9,2019-02-25,9,70.152964,26.4725277143,20.8412811486581,0.978497577725951,464.745292568768,-0.54927672036862,overpredicted
angra dos reis,3300100,2019,10,2019-03-04,7,74.3711122,26.7802195714,17.5799966634559,0.978497577725951,333.427771581177,-0.57940821145862,overpredicted
angra dos reis,3300100,2019,11,2019-03-11,13,56.7211128,29.945055,34.0362258543849,0.978497577725951,1217.95808399837,-0.602770034063597,overpredicted
angra dos reis,3300100,2019,12,2019-03-18,22,57.978151,22.9255187143,29.5894849550282,0.978497577725951,924.366988583203,-0.249626156939285,overpredicted
angra dos reis,3300100,2019,13,2019-03-25,48,66.021235,20.5714285714,32.2862029917456,0.978497577725951,1097.59175647789,0.474308295415649,underpredicted
angra dos reis,3300100,2019,14,2019-04-01,127,51.908643,21.2857142857,24.8909297882045,0.978497577725951,658.064071781253,3.980432205388,underpredicted
angra dos reis,3300100,2019,15,2019-04-08,128,62.081853,21.9285714286,35.7864228539461,0.978497577725951,1344.5970830272,2.51477298975117,underpredicted
angra dos reis,3300100,2019,16,2019-04-15,171,62.209259,21.7142857143,61.7937289107861,0.978497577725951,3964.16918657305,1.73448875030625,underpredicted
angra dos reis,3300100,2019,17,2019-04-22,221,56.620494,22.1428571429,101.894811971476,0.978497577725951,10712.6034565772,1.15075577880747,underpredicted
angra dos reis,3300100,2019,18,2019-04-29,190,63.8925924,21.8928571429,264.823489579506,0.978497577725951,71937.4389661083,-0.27897190782685,overpredicted
angra dos reis,3300100,2019,19,2019-05-06,160,59.4399996,20,263.129043229107,0.978497577725951,71021.4987793844,-0.386977818554029,overpredicted
angra dos reis,3300100,2019,20,2019-05-13,176,36.84247,20.5714285714,253.682674459192,0.978497577725951,66022.7768303491,-0.302327237638169,overpredicted
angra dos reis,3300100,2019,21,2019-05-20,106,32.6187652,21.5974025714,266.507560802342,0.978497577725951,72853.5855277001,-0.594661784230869,overpredicted
angra dos reis,3300100,2019,22,2019-05-27,72,29.4393818,20.7680892857,198.183652971282,0.978497577725951,40338.0482771857,-0.628269034569162,overpredicted
angra dos reis,3300100,2019,23,2019-06-03,55,29.369753,21.2889611429,158.472698339681,0.978497577725951,25823.9385009469,-0.643894232864405,overpredicted
angra dos reis,3300100,2019,24,2019-06-10,41,23.423457,19.7755102857,145.110442899339,0.978497577725951,21664.8782152217,-0.707320374155364,overpredicted
angra dos reis,3300100,2019,25,2019-06-17,34,21.0296298,18.8571428571,92.6470820118076,0.978497577725951,8864.75035614643,-0.622892574619153,overpredicted
angra dos reis,3300100,2019,26,2019-06-24,29,20.9913578,20.6623377143,55.9763616016429,0.978497577725951,3258.18465468691,-0.472601969844822,overpredicted
angra dos reis,3300100,2019,27,2019-07-01,26,18.4276544,16.6493505714,46.2760703895566,0.978497577725951,2234.8095317355,-0.428907393560068,overpredicted
angra dos reis,3300100,2019,28,2019-07-08,13,15.0701236,14.8571428571,30.6487412194525,0.978497577725951,990.636133850537,-0.56073369323249,overpredicted
angra dos reis,3300100,2019,29,2019-07-15,11,16.7446916,14.1428571429,25.432620075075,0.978497577725951,686.464572127863,-0.550853502427282,overpredicted
angra dos reis,3300100,2019,30,2019-07-22,11,10.3728392,13.6493505714,20.370521993227,0.978497577725951,444.447367682429,-0.444481423711275,overpredicted
angra dos reis,3300100,2019,31,2019-07-29,12,10.9467902,13.8571428571,15.4279944424814,0.978497577725951,258.68154757892,-0.213136281193485,overpredicted
angra dos reis,3300100,2019,32,2019-08-05,9,13.1280254,13.1428571429,8.6219984514104,0.978497577725951,84.5944474265918,0.0410981856931017,underpredicted
angra dos reis,3300100,2019,33,2019-08-12,6,10.5838271,16.3896102857,8.54946954395214,0.978497577725951,83.2491225086901,-0.279421613411108,overpredicted
angra dos reis,3300100,2019,34,2019-08-19,3,12.0524687,8.7142857143,6.69685362327341,0.978497577725951,52.5302307030385,-0.510067439544676,overpredicted
angra dos reis,3300100,2019,35,2019-08-26,4,13.6503698,10.6493505714,7.23437184000208,0.978497577725951,60.7205910302891,-0.415070580188342,overpredicted
angra dos reis,3300100,2019,36,2019-09-02,1,16.6288892,10.7142857143,6.24848274516224,0.978497577725951,46.1499986051486,-0.77258794544873,overpredicted
angra dos reis,3300100,2019,37,2019-09-09,3,11.9214816,13.9870128571,5.55977243269895,0.978497577725951,37.1501107299456,-0.419972933081582,overpredicted
angra dos reis,3300100,2019,38,2019-09-16,2,12.2664198,13.4545454286,3.12539311687079,0.978497577725951,13.108128237876,-0.310837862514365,overpredicted
angra dos reis,3300100,2019,39,2019-09-23,0,10.5760494,13.2857142857,3.74031557116346,0.978497577725951,18.0377046402307,-0.88067893716941,overpredicted
angra dos reis,3300100,2019,40,2019-09-30,0,12.8933334,15.077922,2.05310889239823,0.978497577725951,6.36099500269503,-0.814046956286878,overpredicted
angra dos reis,3300100,2019,41,2019-10-07,0,13.0850617,15.1948051429,3.32307534502544,0.978497577725951,14.6085705778085,-0.869433413561639,overpredicted
angra dos reis,3300100,2019,42,2019-10-14,2,22.4941969,17.4285714286,3.38705636827183,0.978497577725951,15.11130699801,-0.356814994299915,overpredicted
angra dos reis,3300100,2019,43,2019-10-21,2,22.9966669,17,1.31097258235001,0.978497577725951,3.06738889936085,0.393416058326937,underpredicted
angra dos reis,3300100,2019,44,2019-10-28,0,26.1181483,19.2142857143,1.35620425546482,0.978497577725951,3.23591251883676,-0.753922521036466,overpredicted
angra dos reis,3300100,2019,45,2019-11-04,1,33.4193818,16.4285714286,1.45079650255792,0.978497577725951,3.6018600715919,-0.23752926205675,overpredicted
angra dos reis,3300100,2019,46,2019-11-11,0,37.2993814,18.1428571429,3.37199498687154,0.978497577725951,14.992207903404,-0.87087158841135,overpredicted
angra dos reis,3300100,2019,47,2019-11-18,0,37.160864,19.5714285714,4.0024932357061,0.978497577725951,20.3744827700121,-0.886721646228862,overpredicted
angra dos reis,3300100,2019,48,2019-11-25,0,36.113952,20.7142857143,1.77988448550516,0.978497577725951,5.0174896200058,-0.794600028249761,overpredicted
angra dos reis,3300100,2019,49,2019-12-02,0,43.463952,19.2142857143,3.39998662582004,0.978497577725951,15.2139239506529,-0.87167900974862,overpredicted
angra dos reis,3300100,2019,50,2019-12-09,0,38.286666,21.7857142857,2.06653005611968,0.978497577725951,6.43092151712956,-0.814901507856056,overpredicted
angra dos reis,3300100,2019,51,2019-12-16,1,45.871602,21.7142857143,1.48129724154136,0.978497577725951,3.72375707766842,-0.249415076415515,overpredicted
angra dos reis,3300100,2019,52,2019-12-23,3,54.118645,20.2857142857,1.85848439697085,0.978497577725951,5.38834929639268,0.491760884994823,underpredicted
angra dos reis,3300100,2020,1,2019-12-30,5,52.459877,21.0408164286,1.25756967710816,0.978497577725951,2.87380412549311,2.20762417572494,underpredicted
angra dos reis,3300100,2020,2,2020-01-06,5,51.660246,21.8265307143,1.64691726486823,0.978497577725951,4.4188571644279,1.59510504156746,underpredicted
angra dos reis,3300100,2020,3,2020-01-13,8,54.326916,21.010204,2.92097499681506,0.978497577725951,11.6405621743812,1.48865264492243,underpredicted
angra dos reis,3300100,2020,4,2020-01-20,6,55.028766,20.5714285714,5.2962923080236,0.978497577725951,33.9634171436521,0.120749852401099,underpredicted
angra dos reis,3300100,2020,5,2020-01-27,11,57.205556,23,7.13284251047591,0.978497577725951,59.1283133602786,0.502914449307826,underpredicted
angra dos reis,3300100,2020,6,2020-02-03,11,61.945681,22.2040817143,8.14391965900818,0.978497577725951,75.9248001865993,0.327777086843196,underpredicted
angra dos reis,3300100,2020,7,2020-02-10,7,47.396915,24.690476,9.05579819619414,0.978497577725951,92.8653883648078,-0.213330789697624,overpredicted
angra dos reis,3300100,2020,8,2020-02-17,11,67.440619,27.8163267143,9.27068251575962,0.978497577725951,97.104884934278,0.175490735214464,underpredicted
angra dos reis,3300100,2020,9,2020-02-24,10,70.152964,26.1836735714,15.4128070584609,0.978497577725951,258.187676234351,-0.336864148260028,overpredicted
angra dos reis,3300100,2020,10,2020-03-02,6,73.7685196,24.642857,17.8101195534439,0.978497577725951,341.980935842171,-0.638635925932286,overpredicted
angra dos reis,3300100,2020,11,2020-03-09,7,59.0629644,28.4489798571,16.4510781543539,0.978497577725951,293.036302892086,-0.552103679261312,overpredicted
angra dos reis,3300100,2020,12,2020-03-16,7,57.978151,22.833024,19.9802452337387,0.978497577725951,427.963063676798,-0.627450910245455,overpredicted
angra dos reis,3300100,2020,13,2020-03-23,4,64.872223,20.1836735714,17.3704703841145,0.978497577725951,325.734280611046,-0.740823845830596,overpredicted
angra dos reis,3300100,2020,14,2020-03-30,5,55.436791,22.1428571429,11.7036817734837,0.978497577725951,151.68989142084,-0.544295908531818,overpredicted
angra dos reis,3300100,2020,15,2020-04-06,1,50.211236,20.4897958571,8.40230274767707,0.978497577725951,80.55239598316,-0.824760041853719,overpredicted
angra dos reis,3300100,2020,16,2020-04-13,3,62.209259,19.4489795714,9.6382496358565,0.978497577725951,104.575486229717,-0.649140392915485,overpredicted
angra dos reis,3300100,2020,17,2020-04-20,7,58.217284,24.908163,6.58762991322023,0.978497577725951,50.93814120872,0.0577784128316668,underpredicted
angra dos reis,3300100,2020,18,2020-04-27,9,60.2565432,25.6632652857,8.31453720205824,0.978497577725951,78.9652270536097,0.0771375685041084,underpredicted
angra dos reis,3300100,2020,19,2020-05-04,6,69.3466662,24.3469384286,4.03900927492606,0.978497577725951,20.7110954346607,0.430897530031803,underpredicted
angra dos reis,3300100,2020,20,2020-05-11,5,36.2227166,25.510204,4.75590812145829,0.978497577725951,27.8716138468819,0.0462351500678721,underpredicted
angra dos reis,3300100,2020,21,2020-05-18,3,34.7306176,23.2755104286,6.72343492880515,0.978497577725951,52.9213798914626,-0.51183288854738,overpredicted
angra dos reis,3300100,2020,22,2020-05-25,1,29.4509866,22.8367347143,6.49343052473612,0.978497577725951,49.5846357963591,-0.780135556884507,overpredicted
angra dos reis,3300100,2020,23,2020-06-01,1,29.3813578,23.3227038571,4.30452625977233,0.978497577725951,23.2406450022748,-0.685464738624072,overpredicted
angra dos reis,3300100,2020,24,2020-06-08,4,25.8019754,23.4285714286,3.55019290983413,0.978497577725951,16.4310318448964,0.110967008459491,underpredicted
angra dos reis,3300100,2020,25,2020-06-15,3,21.0449386,20.8877547143,2.45922355162235,0.978497577725951,8.63990362127484,0.183976909940102,underpredicted
angra dos reis,3300100,2020,26,2020-06-22,1,20.9913578,20.3367342857,1.01642421716013,0.978497577725951,2.07224511314085,-0.0114094344232027,overpredicted
angra dos reis,3300100,2020,27,2020-06-29,1,19.2822222,22.7448977143,1.27313491105574,0.978497577725951,2.92962598333397,-0.159577304215295,overpredicted
angra dos reis,3300100,2020,28,2020-07-06,3,15.428889,17.2959181429,2.16378566390639,0.978497577725951,6.94864002216429,0.317225216266948,underpredicted
angra dos reis,3300100,2020,29,2020-07-13,5,16.7446916,20.6632655714,2.09620461187757,0.978497577725951,6.58683787953338,1.13142956763902,underpredicted
angra dos reis,3300100,2020,30,2020-07-20,2,12.49679,23.1734691429,1.19108601340764,0.978497577725951,2.64094743731875,0.497762833422185,underpredicted
angra dos reis,3300100,2020,31,2020-07-27,1,9.8561726,20.6823651429,0.828855110306669,0.978497577725951,1.53095270310612,0.138319384867327,underpredicted
angra dos reis,3300100,2020,32,2020-08-03,1,13.1280254,20.1766091429,1.66446275500417,0.978497577725951,4.49577917914353,-0.31337774901147,overpredicted
angra dos reis,3300100,2020,33,2020-08-10,0,11.3107409,19.0103608571,2.29757683835514,0.978497577725951,7.69243876577471,-0.828396052282584,overpredicted
angra dos reis,3300100,2020,34,2020-08-17,0,11.3181479,20.952551,1.40895684473212,0.978497577725951,3.43773998687441,-0.759908282954458,overpredicted
angra dos reis,3300100,2020,35,2020-08-24,2,13.1539499,20.9254321429,0.925501465664133,0.978497577725951,1.80087712570113,0.80068886059902,underpredicted
angra dos reis,3300100,2020,36,2020-08-31,2,16.1324693,21.7684458571,1.04324445349091,0.978497577725951,2.15552006307282,0.651665836620457,underpredicted
angra dos reis,3300100,2020,37,2020-09-07,0,13.0874076,21.4489798571,0.625769440634425,0.978497577725951,1.0259619416133,-0.617801168273504,overpredicted
angra dos reis,3300100,2020,38,2020-09-14,3,12.5481482,20.4175824286,0.593982406978546,0.978497577725951,0.95455059624272,2.46263088575119,underpredicted
angra dos reis,3300100,2020,39,2020-09-21,1,10.8577778,24.2823651429,1.64293588965289,0.978497577725951,4.40148981860858,-0.306455781205895,overpredicted
angra dos reis,3300100,2020,40,2020-09-28,1,11.9664198,19.1224492857,1.46873434112975,0.978497577725951,3.67331881217889,-0.244566777485762,overpredicted
angra dos reis,3300100,2020,41,2020-10-05,0,13.820247,20.8673471429,0.64784233537292,0.978497577725951,1.07676490100342,-0.624322346099091,overpredicted
angra dos reis,3300100,2020,42,2020-10-12,1,19.2807402,25.1020407143,2.5506483098791,0.978497577725951,9.19941980281293,-0.511249729532913,overpredicted
angra dos reis,3300100,2020,43,2020-10-19,0,22.7956789,27.4999998571,1.59086053615862,0.978497577725951,4.1773127697846,-0.778365560272396,overpredicted
angra dos reis,3300100,2020,44,2020-10-26,3,23.1976549,27.4638412857,1.48769394794022,0.978497577725951,3.74956289183842,0.780997005881366,underpredicted
angra dos reis,3300100,2020,45,2020-11-02,4,33.4193818,22.5510205714,0.831889566424774,0.978497577725951,1.53913735781401,2.55365146333874,underpredicted
angra dos reis,3300100,2020,46,2020-11-09,1,36.0060482,28.9635797143,1.69792044726364,0.978497577725951,4.6442065810893,-0.323854665123276,overpredicted
angra dos reis,3300100,2020,47,2020-11-16,1,37.68432,26.756672,1.09067067301341,0.978497577725951,2.30637375092607,-0.0597038030558043,overpredicted
angra dos reis,3300100,2020,48,2020-11-23,0,36.113952,23.2530092857,3.01005167612566,0.978497577725951,12.2695647287829,-0.859328812460623,overpredicted
angra dos reis,3300100,2020,49,2020-11-30,2,41.363952,24.5714288571,4.09151125991053,0.978497577725951,21.1998462941984,-0.454248865083051,overpredicted
angra dos reis,3300100,2020,50,2020-12-07,0,37.598766,25.3296705714,2.01878044110549,0.978497577725951,6.18381320374305,-0.811822170084732,overpredicted
angra dos reis,3300100,2020,51,2020-12-14,2,45.871602,21.6554158571,1.36336779098992,0.978497577725951,3.26298591557287,0.35243660367082,underpredicted
angra dos reis,3300100,2020,52,2020-12-21,2,51.762347,25.4505495714,0.981752267341784,0.978497577725951,1.9667700500845,0.72606693349432,underpredicted
angra dos reis,3300100,2021,1,2021-01-04,1,51.215801,26.0431626667,1.09006487473476,0.978497577725951,2.30441783602874,-0.0593300665300467,overpredicted
angra dos reis,3300100,2021,7,2021-02-15,0,66.355681,26.1593408571,1.3343674414828,0.978497577725951,3.15403108646327,-0.751350278840459,overpredicted
angra dos reis,3300100,2021,8,2021-02-22,0,70.152964,26.4693877143,1.34841521502594,0.978497577725951,3.20659415537555,-0.75301156444951,overpredicted
angra dos reis,3300100,2021,9,2021-03-01,1,72.5633344,28.8037677143,2.88967953896163,0.978497577725951,11.4234235440307,-0.559100680659098,overpredicted
angra dos reis,3300100,2021,10,2021-03-08,0,63.7466676,29.1084944286,5.3251029359028,0.978497577725951,34.3049613672974,-0.90917930148307,overpredicted
angra dos reis,3300100,2021,11,2021-03-15,3,57.978151,25.5062792857,1.80225146251251,0.978497577725951,5.12173881543693,0.529245209147224,underpredicted
angra dos reis,3300100,2021,12,2021-03-22,2,62.574199,23.680534,2.08084002673728,0.978497577725951,6.50588441666286,-0.0316937243786894,overpredicted
angra dos reis,3300100,2021,13,2021-03-29,5,62.493087,26.3846155714,4.06882756484119,0.978497577725951,20.9879882549336,0.203256622721442,underpredicted
angra dos reis,3300100,2021,14,2021-04-05,10,41.324199,24.2012034286,1.80666295981059,0.978497577725951,5.14242088568837,3.61307528384526,underpredicted
angra dos reis,3300100,2021,15,2021-04-12,2,74.016173,24.9506802857,6.89764465374217,0.978497577725951,55.5206590099647,-0.657294450703956,overpredicted
angra dos reis,3300100,2021,16,2021-04-19,4,59.015679,25.155547,4.73160355516185,0.978497577725951,27.6116522265654,-0.139228969860811,overpredicted
angra dos reis,3300100,2021,17,2021-04-26,4,58.4385186,24.6177392857,7.75733465588494,0.978497577725951,69.2559447017518,-0.451493341019885,overpredicted
angra dos reis,3300100,2021,18,2021-05-03,3,69.3466662,27.4599685714,17.6870984285022,0.978497577725951,337.395044509018,-0.799588714117738,overpredicted
angra dos reis,3300100,2021,19,2021-05-10,3,40.8661732,24.8938775714,4.188144578621,0.978497577725951,22.1141521750804,-0.252658634009561,overpredicted
angra dos reis,3300100,2021,20,2021-05-17,4,35.7865438,23.7671612857,5.4696202145423,0.978497577725951,36.0437840881586,-0.244787889122605,overpredicted
angra dos reis,3300100,2021,21,2021-05-24,2,29.4509866,23.5081632857,4.37727088567437,0.978497577725951,23.958822074694,-0.485675214260751,overpredicted
angra dos reis,3300100,2021,22,2021-05-31,6,29.3929626,21.1237047143,2.74903780522934,0.978497577725951,10.4723158455728,1.0045939378237,underpredicted
angra dos reis,3300100,2021,23,2021-06-07,2,26.9912346,22.7362637143,2.52896159591697,0.978497577725951,9.06515228172991,-0.175685771520979,overpredicted
angra dos reis,3300100,2021,24,2021-06-14,1,21.0449386,22.3940345714,2.73238498302604,0.978497577725951,10.3623759665676,-0.538164117913619,overpredicted
angra dos reis,3300100,2021,25,2021-06-21,5,20.9990122,20.2653064286,1.67508690963239,0.978497577725951,4.54266289417678,1.56000159733612,underpredicted
angra dos reis,3300100,2021,26,2021-06-28,1,19.7095061,20.8163264286,2.71626335717678,0.978497577725951,10.2564829688473,-0.535901161892418,overpredicted
angra dos reis,3300100,2021,27,2021-07-05,3,18.0003705,21.2653061429,1.72963290638837,0.978497577725951,4.78700377675279,0.580627164876159,underpredicted
angra dos reis,3300100,2021,28,2021-07-12,1,14.3525928,21.479592,1.07675669090304,0.978497577725951,2.26163951309557,-0.0510392814765828,overpredicted
angra dos reis,3300100,2021,29,2021-07-19,2,13.5587654,20.135414,2.41604827820502,0.978497577725951,8.38161162296408,-0.143707674780833,overpredicted
angra dos reis,3300100,2021,30,2021-07-26,4,9.3108638,18.5612247143,0.896608151098057,0.978497577725951,1.71818011501009,2.36756696113535,underpredicted
angra dos reis,3300100,2021,31,2021-08-02,4,13.1280254,20.0612245714,1.40522728826593,0.978497577725951,3.42328413034456,1.40241919896949,underpredicted
angra dos reis,3300100,2021,32,2021-08-09,0,11.6741978,17.5714282857,0.797439335027418,0.978497577725951,1.44732289889565,-0.662849506786709,overpredicted
angra dos reis,3300100,2021,33,2021-08-16,0,10.9509875,18.734694,1.16584359976063,0.978497577725951,2.55490304154443,-0.729378707908652,overpredicted
angra dos reis,3300100,2021,34,2021-08-23,0,13.1539499,20.4693878571,1.82796989171405,0.978497577725951,5.24287249451737,-0.798333567269264,overpredicted
angra dos reis,3300100,2021,35,2021-08-30,1,15.6360494,17.4489795714,1.71265002044135,0.978497577725951,4.71027633989992,-0.328362163539997,overpredicted
angra dos reis,3300100,2021,36,2021-09-06,0,13.6703706,16.8163265714,0.471888299220895,0.978497577725951,0.699460213562367,-0.564231983860017,overpredicted
angra dos reis,3300100,2021,37,2021-09-13,0,12.5481482,18.8580705714,0.556268190311958,0.978497577725951,0.872502288992174,-0.595526289848416,overpredicted
angra dos reis,3300100,2021,38,2021-09-20,1,11.1395062,21.1038958571,0.58725622609909,0.978497577725951,0.939704594845828,0.425779605839771,underpredicted
angra dos reis,3300100,2021,39,2021-09-27,2,11.502963,23.054847,1.10988608922209,0.978497577725951,2.36880298292717,0.578337186162877,underpredicted
angra dos reis,3300100,2021,40,2021-10-04,1,13.820247,24.4081634286,0.746810820281202,0.978497577725951,1.31679322390171,0.220641067604867,underpredicted
angra dos reis,3300100,2021,41,2021-10-11,1,18.0416045,23.2532708571,0.689601173360372,0.978497577725951,1.17560112790823,0.286279383862725,underpredicted
angra dos reis,3300100,2021,42,2021-10-18,0,22.6951849,25.6711145714,1.29875248281388,0.978497577725951,3.02257689486331,-0.747029430119825,overpredicted
angra dos reis,3300100,2021,43,2021-10-25,0,23.1976549,26.0049187143,1.82632023581743,0.978497577725951,5.23506204538622,-0.798207886738947,overpredicted
angra dos reis,3300100,2021,44,2021-11-01,0,31.9591351,24.4489797143,1.29285960190685,0.978497577725951,3.00107635000274,-0.746298971374971,overpredicted
angra dos reis,3300100,2021,45,2021-11-08,0,35.3593816,26.112245,1.46420267957491,0.978497577725951,3.65520400208897,-0.7658529455233,overpredicted
angra dos reis,3300100,2021,46,2021-11-15,0,37.946048,22.6224491429,0.624442678074961,0.978497577725951,1.02293999383494,-0.617401241392459,overpredicted
angra dos reis,3300100,2021,47,2021-11-22,0,36.113952,23.7982735714,0.758043531134269,0.978497577725951,1.34530098396309,-0.653558422836982,overpredicted
angra dos reis,3300100,2021,48,2021-11-29,0,40.313952,21.2394034286,0.804022188585404,0.978497577725951,1.46467960302687,-0.664349660338802,overpredicted
angra dos reis,3300100,2021,49,2021-12-06,0,37.254816,22.510204,0.790851987177333,0.978497577725951,1.43004300804413,-0.661333710460748,overpredicted
angra dos reis,3300100,2021,50,2021-12-13,2,45.871602,24.2268447143,1.07418836059459,0.978497577725951,2.25342544845588,0.61673847018523,underpredicted
angra dos reis,3300100,2021,51,2021-12-20,0,50.584198,22.0949765714,0.794883851783957,0.978497577725951,1.44060884100193,-0.662263220100788,overpredicted
angra dos reis,3300100,2021,52,2021-12-27,2,53.703953,24.7087911429,0.941133590537392,0.978497577725951,1.84632993992056,0.779267412496661,underpredicted
angra dos reis,3300100,2022,1,2022-01-03,0,51.215801,25.7386187143,1.88335678313776,0.978497577725951,5.50833537617055,-0.802458188951738,overpredicted
angra dos reis,3300100,2022,2,2022-01-10,1,53.438026,26.3367347143,5.54592078792721,0.978497577725951,36.9790465167038,-0.747556478371411,overpredicted
angra dos reis,3300100,2022,3,2022-01-17,0,54.607656,23.8877551429,2.45761635154627,0.978497577725951,8.63022042219141,-0.836571651707867,overpredicted
angra dos reis,3300100,2022,4,2022-01-24,0,55.309506,26.2857145714,6.27010817021828,0.978497577725951,46.4482929313959,-0.920004929838774,overpredicted
angra dos reis,3300100,2022,5,2022-01-31,0,60.997656,25.2448977143,2.52454231090944,0.978497577725951,9.03790935917917,-0.839747390682884,overpredicted
angra dos reis,3300100,2022,6,2022-02-07,1,35.397532,24.1530611429,3.14849692986085,0.978497577725951,13.2793681174843,-0.589584465818574,overpredicted
angra dos reis,3300100,2022,7,2022-02-14,0,66.355681,24.4750565714,2.23634705094165,0.978497577725951,7.34749729403008,-0.825029511603723,overpredicted
angra dos reis,3300100,2022,8,2022-02-21,0,69.610495,24.4693878571,2.04748118155036,0.978497577725951,6.33178324241553,-0.813686104051305,overpredicted
angra dos reis,3300100,2022,9,2022-02-28,0,71.9607418,28.1268397143,2.87052772802898,0.978497577725951,11.2915290927262,-0.854250747317996,overpredicted
angra dos reis,3300100,2022,10,2022-03-07,1,74.3711122,28.1931974286,6.16560228861234,0.978497577725951,45.0156234298896,-0.769908884430906,overpredicted
angra dos reis,3300100,2022,11,2022-03-14,5,49.695558,25.1408164286,3.03345064322253,0.978497577725951,12.4374829212097,0.557620333949942,underpredicted
